"WHM Name","WH Name","WH ID","Address","District","State","Capacity(in MT)","Registration Date","Registration Valid Upto","Contact No.","Status","Remarks"
"Odisha State Warehousing Corporation","OSWC JAIPATNA","6610117","OSWC JAIPATNA, Via - Khaliakote,,","Kalahandi","ODISHA","3500","04-Aug-2022","03-Aug-2027","7978573108","Active",""
"Odisha State Warehousing Corporation","A.Katapali","6619118","A.Katapali,","Sambalpur","ODISHA","29800","21-Aug-2022","20-Aug-2027","9438541849","Active",""
"Odisha State Warehousing Corporation","Balangir","6643688","Balangir, Railway Station Road","Balangir","ODISHA","10000","25-Oct-2022","24-Oct-2027","7008644114","Active",""
"Odisha State Warehousing Corporation","OSWC RAYAGADA","6735393","OSWC Rayagada,","Rayagada","ODISHA","10400","13-Jun-2023","12-Jun-2028","7008610572","Active",""
"Odisha State Warehousing Corporation","RAJ KHARIAR","6662589","OSWC Raj Khariar, At - M.M Co. (Putupura), Po - Raj Khariar, Dist - Nuapada, Pin - 766107,","Nuapada","ODISHA","5000","12-Dec-2022","11-Dec-2027","9438260921","Active",""
"Odisha State Warehousing Corporation","OSWC Kesinga","6696421","OSWC Kesinga At-Jolko Po/Ps- Kesinga,Odisha,","Kalahandi","ODISHA","20000","16-Mar-2023","15-Mar-2028","9437192615","Active",""
"Odisha State Warehousing Corporation","NAYAGARH","6606784","OSWC Nayagarh, At/po - Nayagarh - Near L.I.C Office, Dist - Nayagarh, Pin - 752069,","Nayagarh","ODISHA","10000","26-Jul-2022","25-Jul-2027","9338828846","Active",""
"Odisha State Warehousing Corporation","Junagarh","6643860","Junagar, Railway Station Road","Kalahandi","ODISHA","11000","25-Oct-2022","24-Oct-2027","9437141831","Active",""
"Odisha State Warehousing Corporation","Kendupali","6607410","OSWC KENDPALI, Kendpali,","Bargarh","ODISHA","17500","26-Jul-2022","25-Jul-2027","9437338400","Active",""
"Odisha State Warehousing Corporation","OSWC KANTABANJI","6703177","OSWC KANTABANJI, Kukudahad Road, KANTABANJHI,","Balangir","ODISHA","20500","31-Mar-2023","30-Mar-2028","9438260921","Active",""
"Odisha State Warehousing Corporation","OSWC GODBHAGA","6702906","OSWC Godbhaga, AT/PO-Godbhaga,","Bargarh","ODISHA","15000","31-Mar-2023","30-Mar-2028","9439492134","Active",""
"Odisha State Warehousing Corporation","OSWC ATTABIRA","6694988","At/Po- Attabira, Dist- Bargarh,","Bargarh","ODISHA","6000","15-Mar-2023","14-Mar-2028","9439492134","Active",""
"Odisha State Warehousing Corporation","OSWC GUNUPUR","6798128","OSWC Gunupur, At/po - Gunupur,","Rayagada","ODISHA","11800","31-Oct-2023","30-Oct-2028","9938566607","Active",""
"Odisha State Warehousing Corporation","OSWC PHULBANI","6855720","OSWC Phulbani, At/po - Phulbani,,","Kandhamal","ODISHA","5200","08-Feb-2024","07-Feb-2029","9338828846","Active",""
"Odisha State Warehousing Corporation","Jagatpur - 1","6606420","Jagatpur, Cuttack","Cuttack","ODISHA","29500","26-Jul-2022","25-Jul-2027","9937304307","Active",""
"Odisha State Warehousing Corporation","OSWC BOINDA","6630453","OSWC Boinda, At Badahulla, Po - Kisanganj, Dist - Angul,","Anugul","ODISHA","5000","15-Sep-2022","14-Sep-2027","9439703771","Active",""
"Odisha State Warehousing Corporation","Jagatsinhgpur - I","6607592","OSWC Jagatsinghpur-1, At - jogadhari (pakanpur). PO - Jagatsinghpur.","Jagatsinghapur","ODISHA","2500","27-Jul-2022","26-Jul-2027","7894836233","Active",""
"Odisha State Warehousing Corporation","OSWC BOUDH","6659619","OSWC Boudh, At/po - Boudh, Dist - Boudh,,","Baudh","ODISHA","6500","08-Dec-2022","07-Dec-2027","9938489689","Active",""
"Odisha State Warehousing Corporation","OSWC KARANJIA","6620553","OSWC Karanjia, At - Ankura, Near BSNL Office, Dist - Mayurbhanj,,","Mayurbhanj","ODISHA","5500","22-Aug-2022","21-Aug-2027","9861116711","Active",""
"Odisha State Warehousing Corporation","OSWC JHARSUGUDA","6619209","OSWC Jharsuguda, At - Jharsuguda,,","Jharsuguda","ODISHA","3500","21-Aug-2022","20-Aug-2027","7894622732","Active",""
"Odisha State Warehousing Corporation","DHANMANDAL","6618847","OSWC, Dhanmandal, At - Dhanmandal,Po - Badchanna Dist - Jajpur, State Odisha, Pin - 755001,","Jajapur","ODISHA","11000","20-Aug-2022","19-Aug-2027","9438047684","Active",""
"Odisha State Warehousing Corporation","OSWC RAIRANGPUR","6606966","OSWC Rairangpur, At - Octorai Check gate, Po - Purunapani, Dist - Mayurbhanj,,","Mayurbhanj","ODISHA","5000","26-Jul-2022","25-Jul-2027","9437197909","Active",""
"Odisha State Warehousing Corporation","OSWC BHAWANIPATNA PHASE - 1","6610299","OSWC BHAWANIPATNA - 1, At- Parmanandpur, PS- Bhawanipatna PO/VIA- Bhawanipatna,,","Kalahandi","ODISHA","5500","05-Aug-2022","04-Aug-2027","8895414925","Active",""
"Odisha State Warehousing Corporation","Charbhata","6709653","At-Charbhata Po-Desil,","Balangir","ODISHA","16700","17-Apr-2023","16-Apr-2028","8895067437","Active",""
"Odisha State Warehousing Corporation","OSWC DHARAMGARH","6607501","OSWC DHARAMGARH, At- Gambhariguda, Po - Khairipadar.,","Kalahandi","ODISHA","4000","27-Jul-2022","26-Jul-2027","7978573108","Active",""
"Odisha State Warehousing Corporation","Nagenpali-I","6610208","Nagenpali,","Bargarh","ODISHA","16000","04-Aug-2022","03-Aug-2027","9438282577","Active",""
"Odisha State Warehousing Corporation","OSWC JEYPORE","6620462","OSWC Jeypore, At - Gaganpur, Po - Jeypore (R.S),","Koraput","ODISHA","6000","22-Aug-2022","21-Aug-2027","7064520430","Active",""
"Odisha State Warehousing Corporation","OSWC DEOGARH","6607055","OSWC DEOGARH, At/po - Teleibari, Dist - Deogarh,,","Debagarh","ODISHA","5000","26-Jul-2022","25-Jul-2027","9938410870","Active",""
"Odisha State Warehousing Corporation","OSWC BHADRAK","6621999","OSWC Bhadrak,","Bhadrak","ODISHA","1700","27-Aug-2022","26-Aug-2027","9437250245","Active",""
"Odisha State Warehousing Corporation","OSWC UJJALPUR","6618128","OSWC Ujjalpur, At/po - Ujjalpur, Dist - Sundargarh, Pin - 770011,","Sundargarh","ODISHA","5000","18-Aug-2022","17-Aug-2027","9438626691","Active",""
"Odisha State Warehousing Corporation","OSWC BHAWANIPATNA, PHASE - 2","6618219","OSWC BHAWANIPATNA -2, At- Raisinghpur, PS- Bhawanipatna PO/VIA- Bhawanipatna,","Kalahandi","ODISHA","22000","18-Aug-2022","17-Aug-2027","8895414925","Active",""
"Odisha State Warehousing Corporation","Nagenpali - II","6607238","Jaysingu Bhoi Godown, Near Satsang Mandir, Sugar Mill Road, W.N - 19, Bargarh","Bargarh","ODISHA","15320","26-Jul-2022","25-Jul-2027","9438282577","Active",""
"Odisha State Warehousing Corporation","OSWC JATNI","6949861","OSWC Jatni, PO - Jatni,","Khordha","ODISHA","7000","25-Jun-2024","24-Jun-2029","7008384154","Active",""
"OMM NAYAK","PEG BRAHMANIGAON","7127616",",","Bhadrak","ODISHA","2500","11-Aug-2025","10-Feb-2030","9853246404","Active",""
"Panalal Agrawal","PEG, Kuchinda","6809644","At/P.O.- Lad, Kuchinda,","Sambalpur","ODISHA","2500","30-Nov-2023","29-Nov-2028","9437059281","Active",""
"PRABHA BHURA","PRABHA BHURA","6808471","Plot no 225/P ; 256;257;914;915/P, INDUSTRIAL ESTATE","Sundargarh","ODISHA","2500","30-Nov-2023","29-Nov-2026","9437058666","Active",""
"PURNA SAHU","PURNA CHANDRA SAHU","6883987","AT- KUILUNDA,CANAL ROAD, WARD NO-12, TALCHER MUNCIPILTY","Anugul","ODISHA","2500","13-Mar-2024","12-Mar-2029","9437049362","Active",""
"SEIKH SALAM","PEG, RAIRAKHOL","6918908","BIRCHANDRAPUR, RAIRAKHOL","Sambalpur","ODISHA","2500","23-Apr-2024","22-Oct-2028","9938120380","Active",""
"Suru Radhakrishna","M/S-ANURADHA GODOWN","6956437","Hanuman nagar,Komtlapeta, komtlapeta,j.k.Road,Rayagada","Rayagada","ODISHA","2252","09-Jul-2024","08-Jul-2029","7008617486","Active",""
"vaikunta rao tangudu","PEG NARASINGHAPUR","6792279","Narasighpur, Gokarnapur,","Ganjam","ODISHA","5000","17-Oct-2023","16-Apr-2028","9440195094","Active",""
